id,chemID,Temp,KOA,KOA_Error,log_KOA,log_KOA_error,Error_Type,methID,Reliability,Comment
data002655,chem0433,30,138000000,NA,8.139879086,NA,n=2,meth0008,NA,NA
data002656,chem0433,30,NA,NA,8.078,NA,NA,meth0030,NA,NA
data002657,chem0433,40,48800000,6200000,7.688419822,NA,"SD of KOA, n=3",meth0008,NA,NA
data002658,chem0433,40,NA,NA,7.59,NA,NA,meth0030,NA,NA
data002659,chem0433,50,23200000,400000,7.365487985,NA,"SD of KOA, n=3",meth0008,NA,NA
data002660,chem0435,10,NA,NA,8.948,NA,NA,meth0030,NA,NA
data002661,chem0435,20,736000000,169000000,8.866877814,NA,"SD of KOA, n=5",meth0008,NA,NA
data002662,chem0435,20,NA,NA,8.536,NA,NA,meth0030,NA,NA
data002663,chem0435,25,NA,NA,8.35,± 0.03,Std Error of Prediction,meth0022,NA,NA
data002664,chem0435,25,NA,NA,8.268,NA,NA,meth0030,NA,NA
data002665,chem0435,25,NA,NA,7.94,NA,NA,meth0027,NA,NA
data002666,chem0435,25,NA,NA,8.21,NA,NA,meth0028,NA,NA
data002667,chem0435,25,NA,NA,8.35,2.7,Relative Error to Harner measurements (%),meth0029,NA,NA
data002668,chem0435,25,NA,NA,8.58,NA,NA,meth0008,NA,NA
data002669,chem0435,30,197000000,NA,8.294466226,NA,n=2,meth0008,NA,NA
data002670,chem0435,30,NA,NA,8.078,NA,NA,meth0030,NA,NA
data002671,chem0435,40,76000000,7000000,7.880813592,NA,"SD of KOA, n=3",meth0008,NA,NA
data002672,chem0435,40,NA,NA,7.59,NA,NA,meth0030,NA,NA
data002673,chem0435,50,33100000,900000,7.519827994,NA,"SD of KOA, n=3",meth0008,NA,NA
data002674,chem0436,25,NA,NA,8.44,r2=0.981,QSAR validation set agreement with predicted,meth0038,NA,NA
data002675,chem0436,25,NA,NA,8.66,0.9862,cross validated correlation coefficient,meth0035,NA,NA
data002676,chem0437,0,NA,NA,9.43,NA,evaluated against previously measured data,meth0009,NA,NA
data002677,chem0437,20,NA,NA,8.346,0.05,Relative error to the validation set,meth0030,NA,NA
data002678,chem0437,20,NA,NA,8.4,NA,evaluated against previously measured data,meth0009,NA,NA
data002679,chem0437,25,NA,NA,8.03,± 0.08,Std Error of Prediction,meth0017,NA,NA
data002680,chem0437,25,NA,NA,8.076,NA,NA,meth0058,NA,NA
data002681,chem0437,25,NA,NA,8.225,NA,NA,meth0059,NA,NA
data002682,chem0437,25,NA,NA,8.49,NA,NA,meth0061,NA,NA
data002683,chem0437,25,NA,NA,8.23,NA,NA,meth0060,NA,NA
data002684,chem0438,25,500,NA,2.698970004,NA,NA,meth0006,NA,NA
data002685,chem0438,25,NA,NA,3.38,0.37,difference relative to exp value reported by: Hiatt 1997,meth0037,NA,NA
data002686,chem0438,25,5600,4200,3.748188027,n=6; Error is SD,NA,meth0007,NA,NA
data002687,chem0439,25,360,NA,2.556302501,NA,NA,meth0006,NA,NA
data002688,chem0439,25,NA,NA,3.38,-0.1,difference relative to exp value reported by: Hiatt 1997,meth0037,NA,NA
data002689,chem0439,25,1900,90,3.278753601,n=6; Error is SD,NA,meth0007,NA,NA
data002690,chem0440,25,44000,NA,4.643452676,NA,NA,meth0006,NA,"reported est KOA larger by factor of 1, based on reported KOW/KAW values"
data002691,chem0440,25,NA,NA,4.53,-0.68,difference relative to exp value reported by: Hiatt 1997,meth0037,NA,NA
data002692,chem0440,25,7000,3900,3.84509804,n=6; Error is SD,NA,meth0007,NA,NA
data002693,chem0441,0,NA,NA,7.66,NA,evaluated against previously measured data,meth0009,NA,NA
data002694,chem0441,20,NA,NA,7.144,?0.28,Relative error to the validation set,meth0030,NA,NA
data002695,chem0441,20,NA,NA,6.86,NA,evaluated against previously measured data,meth0009,NA,NA
data002696,chem0441,25,NA,NA,6.29,± 0.18,Std Error of Prediction,meth0017,NA,NA
data002697,chem0441,25,NA,NA,7.406,NA,NA,meth0058,NA,NA
data002698,chem0441,25,NA,NA,7.003,NA,NA,meth0059,NA,NA
data002699,chem0441,25,NA,NA,7,NA,NA,meth0027,NA,NA
data002700,chem0441,25,NA,NA,6.01,NA,NA,meth0061,NA,NA
data002701,chem0441,25,NA,NA,7,NA,NA,meth0060,NA,NA
data002702,chem0442,25,NA,NA,4.5,-0.7,difference relative to exp value reported by: Hiatt 1998,meth0037,NA,NA
data002703,chem0443,25,NA,NA,7.3,± 0.18,Std Error of Prediction,meth0017,NA,NA
data002704,chem0443,25,NA,NA,7.916,NA,NA,meth0058,NA,NA
data002705,chem0443,25,NA,NA,7.672,NA,NA,meth0059,NA,NA
data002706,chem0443,25,NA,NA,7.74,NA,NA,meth0061,NA,NA
data002707,chem0443,25,NA,NA,7.96,NA,NA,meth0060,NA,NA
data002708,chem0444,0,NA,NA,8.55,NA,evaluated against previously measured data,meth0009,NA,NA
data002709,chem0444,20,NA,NA,7.579,0.01,Relative error to the validation set,meth0030,NA,NA
data002710,chem0444,20,NA,NA,7.59,NA,evaluated against previously measured data,meth0009,NA,NA
data002711,chem0444,25,NA,NA,7.08,± 0.14,Std Error of Prediction,meth0017,NA,NA
data002712,chem0444,25,NA,NA,7.435,NA,NA,meth0058,NA,NA
data002713,chem0444,25,NA,NA,7.305,NA,NA,meth0058,NA,NA
data002714,chem0444,25,NA,NA,7.693,NA,NA,meth0059,NA,NA
data002715,chem0444,25,NA,NA,7.615,NA,NA,meth0059,NA,NA
data002716,chem0444,25,NA,NA,6.97,NA,NA,meth0061,NA,NA
data002717,chem0444,25,NA,NA,7.62,NA,NA,meth0060,NA,NA
data002718,chem0445,25,NA,NA,9.84,NA,NA,meth0028,NA,NA
data002719,chem0446,25,NA,NA,9.29,± 0.1,Std Error of Prediction,meth0017,NA,NA
data002720,chem0446,25,NA,NA,9.42,NA,NA,meth0058,NA,NA
data002721,chem0446,25,NA,NA,9.611,NA,NA,meth0059,NA,NA
data002722,chem0446,25,NA,NA,9.48,NA,NA,meth0061,NA,NA
data002723,chem0446,25,NA,NA,8.93,NA,NA,meth0060,NA,NA
data002724,chem0447,-25,NA,NA,11.036,±11.01,Std Error of Prediction,meth0016,NA,NA
data002725,chem0447,25,NA,NA,11.05,±0.07,Std error of estimate,meth0011,NA,NA
data002726,chem0447,25,NA,NA,11.352,?0.34,Relative error to the validation set,meth0030,NA,NA
data002727,chem0447,25,NA,NA,12.31,NA,NA,meth0027,NA,NA
data002728,chem0447,25,NA,NA,11.05,NA,NA,meth0052,NA,NA
data002729,chem0448,25,NA,NA,8.71,NA,NA,meth0050,NA,NA
data002730,chem0448,25,NA,NA,9.08,NA,relative error to Zhao et al. 2010,meth0051,NA,NA
data002731,chem0449,0,642716119.2,"1.70E+08,
26.423%",8.798,"1.10E-01,
1.252%","SD, CV%",meth0025,NA,NA
data002732,chem0449,10,161730208,"1.99E+07,
12.333%",8.206,"5.43E-02,
0.662%","SD, CV%",meth0025,NA,NA
data002733,chem0449,20,74299709.21,"6.29E+06,
8.469%",7.87,"3.73E-02,
0.474%","SD, CV%",meth0025,NA,NA
data002734,chem0449,25,NA,NA,7.61,0.98,r2 of the linear regression,meth0025,NA,NA
data002735,chem0450,0,NA,NA,8.51,NA,evaluated against previously measured data,meth0009,NA,NA
data002736,chem0450,20,NA,NA,7.579,?0.03,Relative error to the validation set,meth0030,NA,NA
data002737,chem0450,20,NA,NA,7.55,NA,evaluated against previously measured data,meth0009,NA,NA
data002738,chem0450,25,NA,NA,7.01,± 0.11,Std Error of Prediction,meth0017,NA,NA
data002739,chem0450,25,NA,NA,7.47,NA,NA,meth0061,NA,NA
data002740,chem0450,25,NA,NA,7.6,NA,NA,meth0060,NA,NA
data002741,chem0451,10,NA,NA,11.26,NA,NA,meth0027,NA,NA
data002742,chem0451,25,NA,NA,10.93,NA,NA,meth0027,NA,NA
data002743,chem0451,25,NA,NA,8.53,-0.14,difference relative to exp value reported by: Shoeib and Harner 2002,meth0037,NA,NA
data002744,chem0452,-25,NA,NA,8.365,±8.5,Std Error of Prediction,meth0016,NA,NA
data002745,chem0452,25,NA,NA,8.57,±0.07,Std error of estimate,meth0011,NA,NA
data002746,chem0452,25,NA,NA,8.364,0.14,Relative error to the validation set,meth0030,NA,NA
data002747,chem0452,25,NA,NA,8.2,NA,NA,meth0027,NA,NA
data002748,chem0452,25,NA,NA,8.5,NA,NA,meth0052,NA,NA
data002749,chem0453,-40,NA,NA,9.057,±0.03,Std Error of Prediction,meth0016,NA,NA
data002750,chem0453,-30,NA,NA,9.455,±0.023,Std Error of Prediction,meth0016,NA,NA
data002751,chem0453,-25,NA,NA,9.667,±9.7,Std Error of Prediction,meth0016,NA,NA
data002752,chem0453,-20,NA,NA,9.896,±0.025,Std Error of Prediction,meth0016,NA,NA
data002753,chem0453,-10,NA,NA,10.4,±0.036,Std Error of Prediction,meth0016,NA,NA
data002754,chem0453,0,NA,NA,11.131,±0.05,Std Error of Prediction,meth0016,NA,NA
data002755,chem0453,0,1.36E+11,"1.08E+10,
7.948%",11.131,"3.59E-02,
0.322%","SD,
CV%",meth0010,NA,NA
data002756,chem0453,10,25178044961,"2.18E+09,
8.656%",10.4,"3.92E-02,
0.377%","SD,
CV%",meth0010,NA,NA
data002757,chem0453,10,NA,NA,10.664,NA,NA,meth0030,NA,NA
data002758,chem0453,10,NA,NA,10.36,NA,NA,meth0027,NA,NA
data002759,chem0453,20,7944392183,"1.19E+09,
15.008%",9.896,"6.34E-02,
0.64%","SD,
CV%",meth0010,NA,NA
data002760,chem0453,20,NA,NA,10.054,NA,NA,meth0030,NA,NA
data002761,chem0453,25,NA,NA,9.84,±0.06,Std error of estimate,meth0011,NA,NA
data002762,chem0453,25,NA,NA,9.858,-0.16(-0.22),Relative error to the validation set,meth0030,NA,NA
data002763,chem0453,25,NA,NA,9.69,NA,NA,meth0027,NA,NA
data002764,chem0453,25,NA,NA,10.1,-0.4,difference relative to exp value reported by: Harner et al. 2000,meth0037,NA,NA
data002765,chem0453,25,NA,NA,9.67,0.03,relative error to training set value,meth0052,NA,NA
data002766,chem0453,25,NA,NA,9.68,0.2,Relative Error to Harner measurements (%),meth0111,NA,NA
data002767,chem0453,25,NA,NA,9.69705182,NA,NA,meth0010,NA,NA
data002768,chem0453,30,2861566007,"3.12E+08,
10.895%",9.455,"4.77E-02,
0.504%","SD,
CV%",meth0010,NA,NA
data002769,chem0453,40,1143149518,"8.83E+07,
7.726%",9.057,"3.33E-02,
0.368%","SD,
CV%",meth0010,NA,NA
data002770,chem0454,0,NA,NA,8.7,NA,evaluated against previously measured data,meth0009,NA,NA
data002771,chem0454,10,NA,NA,8.33868974,0.993,r2 of the linear regression,meth0004,NA,NA
data002772,chem0454,13,NA,NA,8.188362747,0.993,r2 of the linear regression,meth0004,NA,NA
data002773,chem0454,20,NA,NA,7.911,?0.12,Relative error to the validation set,meth0030,NA,NA
data002774,chem0454,20,NA,NA,7.79,NA,evaluated against previously measured data,meth0009,NA,NA
data002775,chem0454,24,NA,NA,7.663133098,0.993,r2 of the linear regression,meth0004,NA,NA
data002776,chem0454,25,NA,NA,7.48,± 0.09,Std Error of Prediction,meth0017,NA,NA
data002777,chem0454,25,NA,NA,7.29,± 0.05,Std Error of Prediction,meth0021,NA,NA
data002778,chem0454,25,NA,NA,8.109,NA,NA,meth0058,NA,NA
data002779,chem0454,25,NA,NA,7.847,NA,NA,meth0059,NA,NA
data002780,chem0454,25,NA,NA,7.771,?0.17,Relative error to the validation set,meth0030,NA,NA
data002781,chem0454,25,NA,NA,7.54,NA,NA,meth0027,NA,NA
data002782,chem0454,25,NA,NA,8.26,NA,NA,meth0061,NA,NA
data002783,chem0454,25,NA,NA,7.76,NA,NA,meth0060,NA,NA
data002784,chem0454,25,NA,NA,7.6,0.993,r2 of the linear regression,meth0004,NA,NA
data002785,chem0454,35,NA,NA,7.17540159,0.993,r2 of the linear regression,meth0004,NA,NA
data002786,chem0454,43,NA,NA,6.842005377,0.993,r2 of the linear regression,meth0004,NA,NA
data002787,chem0455,-10,NA,NA,11.53,± 0.04,Std Error of Prediction,meth0021,NA,NA
data002788,chem0455,-10,8.54E+11,"5.39E+10,
6.311%",11.951,"2.71E-02,
0.226%","SD, CV%",meth0002,NA,NA
data002789,chem0455,0,NA,NA,10.94,± 0.03,Std Error of Prediction,meth0021,NA,NA
data002790,chem0455,0,1.70E+11,"8.56E+09,
5.027%",11.251,"2.22E-02,
0.197%","SD, CV%",meth0002,NA,NA
data002791,chem0455,0,NA,NA,11.13,NA,evaluated against previously measured data,meth0009,NA,NA
data002792,chem0455,10,NA,NA,10.4,± 0.03,Std Error of Prediction,meth0021,NA,NA
data002793,chem0455,10,43193234613,"2.57E+09,
5.942%",10.655,"2.59E-02,
0.243%","SD, CV%",meth0002,NA,NA
data002794,chem0455,10,NA,NA,10.376,NA,NA,meth0030,NA,NA
data002795,chem0455,10,NA,NA,9.51,NA,NA,meth0027,NA,NA
data002796,chem0455,20,NA,NA,9.9,± 0.03,Std Error of Prediction,meth0021,NA,NA
data002797,chem0455,20,12140197390,"1.04E+09,
8.565%",10.103,"3.73E-02,
0.369%","SD, CV%",meth0002,NA,NA
data002798,chem0455,20,NA,NA,9.88,0.16,Relative error to the validation set,meth0030,NA,NA
data002799,chem0455,20,NA,NA,10.04,NA,evaluated against previously measured data,meth0009,NA,NA
data002800,chem0455,25,NA,NA,9.86,± 0.07,Std Error of Prediction,meth0017,NA,NA
data002801,chem0455,25,NA,NA,10.069,-0.1,relative error to obs value,meth0058,NA,NA
data002802,chem0455,25,NA,NA,10.036,-0.44,relative error to obs value,meth0059,NA,NA
data002803,chem0455,25,NA,NA,9.05,NA,NA,meth0027,NA,NA
data002804,chem0455,25,NA,NA,10.09,0.01,residual (pred - obs),meth0061,NA,NA
data002805,chem0455,25,NA,NA,10.05,-0.03,residual (pred - obs),meth0060,NA,NA
data002806,chem0455,25,NA,NA,9.816399128,NA,NA,meth0002,NA,NA
data002807,chem0455,30,NA,NA,9.43,± 0.04,Std Error of Prediction,meth0021,NA,NA
data002808,chem0455,30,3696617517,"2.19E+08,
5.925%",9.587,"2.56E-02,
0.267%","SD, CV%",meth0002,NA,NA
data002809,chem0455,30,NA,NA,9.383,NA,NA,meth0030,NA,NA
data002810,chem0456,10,NA,NA,8.948,0.03,Relative error to the validation set,meth0030,NA,NA
data002811,chem0456,10,NA,NA,8.35,NA,NA,meth0027,NA,NA
data002812,chem0456,10,NA,NA,8.98,0.26,Std Dev,meth0019,NA,NA
data002813,chem0456,20,NA,NA,8.536,0.01,Relative error to the validation set,meth0030,NA,NA
data002814,chem0456,20,NA,NA,8.55,0.04,Std Dev,meth0019,NA,NA
data002815,chem0456,25,NA,NA,8.268,NA,NA,meth0030,NA,NA
data002816,chem0456,25,NA,NA,7.95,NA,NA,meth0027,NA,NA
data002817,chem0456,25,NA,NA,8.17,NA,NA,meth0028,NA,NA
data002818,chem0456,30,NA,NA,8.078,?0.08,Relative error to the validation set,meth0030,NA,NA
data002819,chem0456,30,NA,NA,8,0.05,Std Dev,meth0019,NA,NA
data002820,chem0456,40,NA,NA,7.59,?0.04,Relative error to the validation set,meth0030,NA,NA
data002821,chem0456,40,NA,NA,7.55,0.05,Std Dev,meth0019,NA,NA
data002822,chem0456,50,NA,NA,7.22,0.05,Std Dev,meth0019,NA,NA
data002823,chem0456,25,NA,NA,8.258491537,NA,NA,meth0019,NA,NA
data002824,chem1429,25,NA,NA,1.320146741,NA,NA,meth0063,NA,NA
data002825,chem0457,0,NA,NA,10.36,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002826,chem0457,0,16329606162,"3.62E+09,
22.187%",10.223,"9.94E-02,
0.973%","SD, CV%",meth0002,NA,NA
data002827,chem0457,0,NA,NA,10.33,NA,evaluated against previously measured data,meth0009,NA,NA
data002828,chem0457,10,NA,NA,9.84,± 0.05,Std Error of Prediction,meth0021,NA,NA
data002829,chem0457,10,4515221390,"6.55E+08,
14.516%",9.671,"6.14E-02,
0.635%","SD, CV%",meth0002,NA,NA
data002830,chem0457,10,NA,NA,9.573,NA,NA,meth0030,NA,NA
data002831,chem0457,20,NA,NA,9.36,± 0.05,Std Error of Prediction,meth0021,NA,NA
data002832,chem0457,20,1666352621,"2.31E+08,
13.87%",9.238,"6.36E-02,
0.688%","SD, CV%",meth0002,NA,NA
data002833,chem0457,20,NA,NA,9.113,0.18,Relative error to the validation set,meth0030,NA,NA
data002834,chem0457,20,NA,NA,9.29,NA,evaluated against previously measured data,meth0009,NA,NA
data002835,chem0457,25,NA,NA,9.36,± 0.09,Std Error of Prediction,meth0017,NA,NA
data002836,chem0457,25,NA,NA,9.235,0.16,relative error to obs value,meth0058,NA,NA
data002837,chem0457,25,NA,NA,9.191,-0.31,relative error to obs value,meth0059,NA,NA
data002838,chem0457,25,NA,NA,8.29,NA,NA,meth0003,NA,NA
data002839,chem0457,25,NA,NA,8.62,NA,NA,meth0027,NA,NA
data002840,chem0457,25,NA,NA,9.12,-0.1,residual (pred - obs),meth0061,NA,NA
data002841,chem0457,25,NA,NA,9.26,0.04,residual (pred - obs),meth0060,NA,NA
data002842,chem0457,25,NA,NA,9.015820896,NA,NA,meth0002,NA,NA
data002843,chem0457,30,NA,NA,8.9,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002844,chem0457,30,660581161.8,"6.87E+07,
10.394%",8.838,"4.60E-02,
0.521%","SD, CV%",meth0002,NA,NA
data002845,chem0457,30,NA,NA,8.64,NA,NA,meth0030,NA,NA
data002846,chem0458,0,NA,NA,10.29,NA,evaluated against previously measured data,meth0009,NA,NA
data002847,chem0458,20,NA,NA,9.113,0.11,Relative error to the validation set,meth0030,NA,NA
data002848,chem0458,20,NA,NA,9.22,NA,evaluated against previously measured data,meth0009,NA,NA
data002849,chem0458,25,NA,NA,8.92,± 0.05,Std Error of Prediction,meth0017,NA,NA
data002850,chem0458,25,NA,NA,8.853,NA,NA,meth0058,NA,NA
data002851,chem0458,25,NA,NA,8.951,NA,NA,meth0059,NA,NA
data002852,chem0458,25,NA,NA,9.129,NA,NA,meth0058,NA,NA
data002853,chem0458,25,NA,NA,9.305,NA,NA,meth0059,NA,NA
data002854,chem0458,25,NA,NA,8.5,NA,NA,meth0003,NA,NA
data002855,chem0458,25,NA,NA,9.05,NA,NA,meth0061,NA,NA
data002856,chem0458,25,NA,NA,9.28,NA,NA,meth0060,NA,NA
data002857,chem0459,25,NA,NA,8.19,± 0.1,Std Error of Prediction,meth0017,NA,NA
data002858,chem0459,25,NA,NA,8.584,NA,NA,meth0058,NA,NA
data002859,chem0459,25,NA,NA,8.581,NA,NA,meth0059,NA,NA
data002860,chem0459,25,NA,NA,8.6,NA,NA,meth0061,NA,NA
data002861,chem0459,25,NA,NA,8.74,NA,NA,meth0060,NA,NA
data002862,chem0460,-10,NA,NA,11.84,± 0.07,Std Error of Prediction,meth0021,NA,NA
data002863,chem0460,-10,1.30E+12,"1.02E+11,
7.806%",12.135,"3.32E-02,
0.274%","SD, CV%",meth0002,NA,NA
data002864,chem0460,0,NA,NA,11.24,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002865,chem0460,0,2.68E+11,"1.15E+10,
4.289%",11.449,"1.90E-02,
0.166%","SD, CV%",meth0002,NA,NA
data002866,chem0460,0,NA,NA,11.41,NA,evaluated against previously measured data,meth0009,NA,NA
data002867,chem0460,10,NA,NA,10.69,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002868,chem0460,10,68739053348,"6.21E+09,
9.031%",10.856,"3.89E-02,
0.359%","SD, CV%",meth0002,NA,NA
data002869,chem0460,10,NA,NA,10.376,NA,NA,meth0030,NA,NA
data002870,chem0460,10,NA,NA,8.7,NA,NA,meth0027,NA,NA
data002871,chem0460,20,NA,NA,10.18,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002872,chem0460,20,18690511540,"1.30E+09,
6.963%",10.291,"3.04E-02,
0.295%","SD, CV%",meth0002,NA,NA
data002873,chem0460,20,NA,NA,9.88,0.32,Relative error to the validation set,meth0030,NA,NA
data002874,chem0460,20,NA,NA,10.2,NA,evaluated against previously measured data,meth0009,NA,NA
data002875,chem0460,25,NA,NA,10.17,± 0.1,Std Error of Prediction,meth0017,NA,NA
data002876,chem0460,25,NA,NA,10.261,-0.09,relative error to obs value,meth0058,NA,NA
data002877,chem0460,25,NA,NA,10.234,-0.35,relative error to obs value,meth0059,NA,NA
data002878,chem0460,25,NA,NA,9.633,NA,NA,meth0030,NA,NA
data002879,chem0460,25,NA,NA,8.26,NA,NA,meth0027,NA,NA
data002880,chem0460,25,NA,NA,10.13,-0.14,residual (pred - obs),meth0061,NA,NA
data002881,chem0460,25,NA,NA,10.18,-0.09,residual (pred - obs),meth0060,NA,NA
data002882,chem0460,25,NA,NA,10.01008888,NA,NA,meth0002,NA,NA
data002883,chem0460,30,NA,NA,9.7,± 0.06,Std Error of Prediction,meth0021,NA,NA
data002884,chem0460,30,5832050176,"2.90E+08,
4.97%",9.785,"2.13E-02,
0.218%","SD, CV%",meth0002,NA,NA
data002885,chem0460,30,NA,NA,9.383,NA,NA,meth0030,NA,NA
data002886,chem0461,0,NA,NA,10.25,NA,evaluated against previously measured data,meth0009,NA,NA
data002887,chem0461,20,NA,NA,9.113,0.03,Relative error to the validation set,meth0030,NA,NA
data002888,chem0461,20,NA,NA,9.14,NA,evaluated against previously measured data,meth0009,NA,NA
data002889,chem0461,25,NA,NA,9.11,± 0.05,Std Error of Prediction,meth0017,NA,NA
data002890,chem0461,25,NA,NA,8.905,NA,NA,meth0058,NA,NA
data002891,chem0461,25,NA,NA,9.07,NA,NA,meth0059,NA,NA
data002892,chem0461,25,NA,NA,9.22,NA,NA,meth0061,NA,NA
data002893,chem0461,25,NA,NA,9.02,NA,NA,meth0060,NA,NA
data002894,chem0462,0,NA,NA,12.51,NA,evaluated against previously measured data,meth0009,NA,NA
data002895,chem0462,20,NA,NA,11.082,0.24,Relative error to the validation set,meth0030,NA,NA
data002896,chem0462,20,NA,NA,11.32,NA,evaluated against previously measured data,meth0009,NA,NA
data002897,chem0462,25,NA,NA,11.27,± 0.11,Std Error of Prediction,meth0017,NA,NA
data002898,chem0462,25,NA,NA,11.078,NA,NA,meth0058,NA,NA
data002899,chem0462,25,NA,NA,11.146,NA,NA,meth0059,NA,NA
data002900,chem0462,25,NA,NA,10.75,NA,NA,meth0061,NA,NA
data002901,chem0462,25,NA,NA,11.41,NA,NA,meth0060,NA,NA
data002902,chem0463,25,NA,NA,9.21,± 0.09,Std Error of Prediction,meth0017,NA,NA
data002903,chem0463,25,NA,NA,9.098,NA,NA,meth0058,NA,NA
data002904,chem0463,25,NA,NA,9.269,NA,NA,meth0059,NA,NA
data002905,chem0463,25,NA,NA,9.16,NA,NA,meth0061,NA,NA
data002906,chem0463,25,NA,NA,9.15,NA,NA,meth0060,NA,NA
data002907,chem0464,0,NA,NA,11.74,NA,evaluated against previously measured data,meth0009,NA,NA
data002908,chem0464,20,NA,NA,10.876,?0.36,Relative error to the validation set,meth0030,NA,NA
data002909,chem0464,20,NA,NA,10.52,NA,evaluated against previously measured data,meth0009,NA,NA
data002910,chem0464,25,NA,NA,11.3,± 0.11,Std Error of Prediction,meth0017,NA,NA
data002911,chem0464,25,NA,NA,10.873,NA,NA,meth0058,NA,NA
data002912,chem0464,25,NA,NA,11.238,NA,NA,meth0059,NA,NA
data002913,chem0464,25,NA,NA,10.57,NA,NA,meth0061,NA,NA
data002914,chem0464,25,NA,NA,10.51,NA,NA,meth0060,NA,NA
data002915,chem0465,25,NA,NA,6.18,± 0.19,Std Error of Prediction,meth0017,NA,NA
data002916,chem0465,25,NA,NA,6.914,NA,NA,meth0058,NA,NA
data002917,chem0465,25,NA,NA,7,NA,NA,meth0059,NA,NA
data002918,chem0465,25,NA,NA,7.29,NA,NA,meth0061,NA,NA
data002919,chem0465,25,NA,NA,7.26,NA,NA,meth0060,NA,NA
data002920,chem0466,0,NA,NA,8.37,NA,evaluated against previously measured data,meth0009,NA,NA
data002921,chem0466,20,NA,NA,7.579,?0.19,Relative error to the validation set,meth0030,NA,NA
data002922,chem0466,20,NA,NA,7.39,NA,evaluated against previously measured data,meth0009,NA,NA
data002923,chem0466,25,NA,NA,6.98,± 0.13,Std Error of Prediction,meth0017,NA,NA
data002924,chem0466,25,NA,NA,7.193,NA,NA,meth0058,NA,NA
data002925,chem0466,25,NA,NA,7.378,NA,NA,meth0059,NA,NA
data002926,chem0466,25,NA,NA,7.3,NA,NA,meth0061,NA,NA
data002927,chem0466,25,NA,NA,7.34,NA,NA,meth0060,NA,NA
data002928,chem0467,25,NA,NA,9.26,± 0.16,Std Error of Prediction,meth0017,NA,NA
data002929,chem0467,25,NA,NA,9.245,NA,NA,meth0058,NA,NA
data002930,chem0467,25,NA,NA,9.58,NA,NA,meth0059,NA,NA
data002931,chem0467,25,NA,NA,9.48,NA,NA,meth0061,NA,NA
data002932,chem0467,25,NA,NA,9.78,NA,NA,meth0060,NA,NA
data002933,chem0468,25,NA,NA,8.4,± 0.11,Std Error of Prediction,meth0017,NA,NA
data002934,chem0468,25,NA,NA,8.568,NA,NA,meth0058,NA,NA
data002935,chem0468,25,NA,NA,8.886,NA,NA,meth0059,NA,NA
data002936,chem0468,25,NA,NA,9.52,NA,NA,meth0061,NA,NA
data002937,chem0468,25,NA,NA,8.68,NA,NA,meth0060,NA,NA
data002938,chem0469,-25,NA,NA,9.702,±9.38,Std Error of Prediction,meth0016,NA,NA
data002939,chem0469,25,NA,NA,9.76,±0.05,Std error of estimate,meth0011,NA,NA
data002940,chem0469,25,NA,NA,9.858,?0.48,Relative error to the validation set,meth0030,NA,NA
data002941,chem0469,25,NA,NA,10.65,NA,NA,meth0027,NA,NA
data002942,chem0469,25,NA,NA,9.74,NA,NA,meth0052,NA,NA
data002943,chem0470,-40,NA,NA,7.818,±0.05,Std Error of Prediction,meth0016,NA,NA
data002944,chem0470,-30,NA,NA,8.106,±0.043,Std Error of Prediction,meth0016,NA,NA
data002945,chem0470,-25,NA,NA,8.4,±8.36,Std Error of Prediction,meth0016,NA,NA
data002946,chem0470,-20,NA,NA,8.564,±0.04,Std Error of Prediction,meth0016,NA,NA
data002947,chem0470,-10,NA,NA,9.02,±0.044,Std Error of Prediction,meth0016,NA,NA
data002948,chem0470,10,NA,NA,9.058,NA,NA,meth0030,NA,NA
